Fecha,Año,Activo,Retorno_raw,Retorno_%,Decision,Mu_esperado,Sigma_incertidumbre,UCB_score
2024-07-26,2024,NVDA,-0.0512117385948474,-5.12%,❌ mala,0.5248816852559032,0.056421030001424,0.6377237452587514
2024-08-02,2024,DHI,-0.0261795724201535,-2.62%,❌ mala,0.5128741579853754,0.0724972045199783,0.657868567025332
2024-08-09,2024,CRL,0.0044782499428659,0.45%,✅ buena,0.5168196962700222,0.072109718825339,0.6610391339207002
2024-08-16,2024,MMM,0.0275480858137942,2.75%,✅ buena,0.4676398421512904,0.0659621030763144,0.5995640483039194
2024-08-23,2024,AXON,-0.0154572721813884,-1.55%,❌ mala,0.5019521635729036,0.0628534285965547,0.6276590207660131
2024-08-30,2024,FTNT,-0.0202059111049712,-2.02%,❌ mala,0.5164740736038065,0.0601933993348077,0.6368608722734219
2024-09-06,2024,LRCX,0.0489078234254647,4.89%,✅ buena,0.5603579493016039,0.0507229570657012,0.6618038634330063
2024-09-13,2024,SMCI,0.0002406506914327,0.02%,✅ buena,0.5021764411781642,0.0573122416222243,0.6168009244226129
2024-09-20,2024,SMCI,-0.0820740934035613,-8.21%,❌ mala,0.5224146427920826,0.0566577626829429,0.6357301681579686
2024-09-27,2024,SMCI,-0.0177252465457421,-1.77%,❌ mala,0.5313517203232094,0.0581853716190795,0.6477224635613685
2024-10-04,2024,MU,0.0468497849503921,4.68%,✅ buena,0.5734556587243086,0.0474259848142468,0.6683076283528022
2024-10-11,2024,LVS,-0.024966760395274,-2.50%,❌ mala,0.5922668794245926,0.0714386740178719,0.7351442274603365
2024-10-18,2024,TPL,0.0372970648973725,3.73%,✅ buena,0.5900672141252147,0.0551201990461173,0.7003076122174494
2024-10-25,2024,TPL,0.0679503245015824,6.80%,✅ buena,0.5473132387305901,0.0543536115635115,0.6560204618576132
2024-11-01,2024,TPL,0.1717860948876464,17.18%,✅ buena,0.536844535084356,0.0598822960434981,0.6566091271713523
2024-11-08,2024,TPL,-0.0102760831097209,-1.03%,❌ mala,0.5556079195931662,0.055390345962499,0.6663886115181644
2024-11-15,2024,TSLA,0.0992766157916666,9.93%,✅ buena,0.6053695379051262,0.0542132854444593,0.7137961087940448
2024-11-22,2024,AXON,0.0157155343021979,1.57%,✅ buena,0.6016893090953288,0.0573508667940555,0.7163910426834399
2024-11-29,2024,SMCI,0.3458946423604374,34.59%,✅ buena,0.6677608746320227,0.0546980971613955,0.7771570689548138
2024-12-06,2024,SMCI,-0.1702708738965122,-17.03%,❌ mala,0.7571903664083625,0.0579568917979152,0.873104150004193
2024-12-13,2024,SMCI,-0.1333333472874154,-13.33%,❌ mala,0.8229801352056325,0.0677741539307046,0.9585284430670418
2024-12-20,2024,SMCI,0.0123456596316757,1.23%,✅ buena,0.8398722351645903,0.0741458128329401,0.9881638608304706
2024-12-27,2024,SMCI,0.0422139558518566,4.22%,✅ buena,0.7162225161118367,0.0689392628009308,0.8541010417136985
2025-01-03,2025,SMCI,-0.0219022897338524,-2.19%,❌ mala,0.6881499807512412,0.0640870908071252,0.8163241623654917
2025-01-10,2025,SMCI,-0.0546011921046528,-5.46%,❌ mala,0.6689393008138491,0.0741028812821691,0.8171450633781874
2025-01-17,2025,SMCI,0.0794938607137916,7.95%,✅ buena,0.6632011960180837,0.0710523875278268,0.8053059710737375
2025-01-24,2025,SMCI,-0.1427712634398708,-14.28%,❌ mala,0.7794617607127705,0.0656873637686197,0.91083648825001
2025-01-31,2025,SMCI,0.2720896983513472,27.21%,✅ buena,0.7678210519733838,0.0624861399199092,0.8927933318132023
2025-02-07,2025,SMCI,0.3205623335012866,32.06%,✅ buena,0.7413669571333676,0.0595122563515455,0.8603914698364586
2025-02-14,2025,SMCI,0.1703193461365222,17.03%,✅ buena,0.81496460834514,0.0652133541889744,0.945391316723089
2025-02-21,2025,SMCI,-0.2605671605113313,-26.06%,❌ mala,0.8566891370152402,0.0711999043465373,0.9990889457083147
2025-02-28,2025,SMCI,-0.0776651586374924,-7.77%,❌ mala,0.8715090567236166,0.0742614002858135,1.0200318572952436
2025-03-07,2025,SMCI,0.1027718702400455,10.28%,✅ buena,0.8286336419126821,0.0715999618602939,0.97183356563327
2025-03-14,2025,SMCI,-0.000474191224441,-0.05%,❌ mala,0.7661781711534992,0.0721913390408572,0.9105608492352136
2025-03-21,2025,SMCI,-0.1871886813456332,-18.72%,❌ mala,0.7815882096402297,0.0866468951339312,0.9548819999080922
2025-03-28,2025,SMCI,-0.1295971641632668,-12.96%,❌ mala,0.7387910609213713,0.0798666364593122,0.8985243338399957
2025-04-04,2025,SMCI,0.1116700826671257,11.17%,✅ buena,0.7897720776403505,0.0872869188898274,0.9643459154200054
2025-04-11,2025,SMCI,-0.0494721333788411,-4.95%,❌ mala,0.7224639091408902,0.112594851598415,0.9476536123377202
2025-04-18,2025,SMCI,0.1574103762549321,15.74%,✅ buena,0.7575941387437697,0.0884025064927932,0.9343991517293562
2025-04-25,2025,SMCI,-0.0756786960199958,-7.57%,❌ mala,0.7276966825936106,0.089364515732992,0.9064257140595946
2025-05-02,2025,SMCI,-0.0510234161989862,-5.10%,❌ mala,0.8292056028547662,0.074126673458469,0.9774589497717044
2025-05-09,2025,SMCI,0.4426383824967999,44.26%,✅ buena,0.8847964463435584,0.0799232590683804,1.0446429644803192
2025-05-16,2025,AVGO,0.0004811675221725,0.05%,✅ buena,0.7046737361093571,0.0616763961874997,0.8280265284843566
2025-05-23,2025,SMCI,-0.0017460637205735,-0.17%,❌ mala,0.8673067863457192,0.083713339183136,1.0347334647119917
2025-05-30,2025,SMCI,0.0382308536180955,3.82%,✅ buena,0.7321052389893016,0.0578742705964518,0.8478537801822053
2025-06-06,2025,SMCI,0.0002407253047924,0.02%,✅ buena,0.7419779400216512,0.0583374715696222,0.8586528831608956
2025-06-13,2025,SMCI,0.0904715639386288,9.05%,✅ buena,0.757077727802838,0.0605526034452375,0.878182934693313
2025-06-20,2025,SMCI,0.0498676555924286,4.99%,✅ buena,0.6675277267743377,0.0598475594410655,0.7872228456564688
2025-06-27,2025,SMCI,0.020596879035778,2.06%,✅ buena,0.7457207370678658,0.0581237739493617,0.8619682849665893
2025-07-04,2025,SMCI,0.0140033007814079,1.40%,✅ buena,0.7787758901373955,0.0616310259583119,0.9020379420540194
2025-07-11,2025,SMCI,0.0513809645218445,5.14%,✅ buena,0.7746345436464066,0.0613381972793439,0.8973109382050946
2025-07-18,2025,SMCI,0.0521537712780635,5.22%,✅ buena,0.7820782391749064,0.0607291271987114,0.9035364935723292
2025-07-25,2025,SMCI,0.0398384086710932,3.98%,✅ buena,0.7599127547892107,0.0562276650023381,0.872368084793887
2025-08-01,2025,SMCI,-0.2125706399235551,-21.26%,❌ mala,0.7082406630319967,0.0469784849849032,0.8021976330018032
2025-08-08,2025,SMCI,0.017264584845456,1.73%,✅ buena,0.681267348358684,0.0545762736885748,0.7904198957358336
2025-08-15,2025,NRG,-0.0237518831074292,-2.38%,❌ mala,0.6671185359358438,0.0466643606962971,0.760447257328438
2025-08-22,2025,UNH,0.007969537503518,0.80%,✅ buena,0.6672316937406151,0.0457707204307601,0.7587731346021354
2025-08-29,2025,UNH,0.0178140668275106,1.78%,✅ buena,0.6461836520542359,0.0472600828889386,0.7407038178321133
2025-09-05,2025,UNH,0.1176953722671116,11.77%,✅ buena,0.7041259705095665,0.0466742439538635,0.7974744584172936
2025-09-12,2025,UNH,-0.0388523609224316,-3.89%,❌ mala,0.6763585062879218,0.0465815773394571,0.7695216609668362
2025-09-19,2025,WBD,0.0093119661606946,0.93%,✅ buena,0.7426114057020481,0.0516884239106191,0.8459882535232863
2025-09-26,2025,WBD,-0.0266530216126744,-2.67%,❌ mala,0.6964366620662734,0.0486817266938361,0.7938001154539458
2025-10-03,2025,WBD,-0.0995260354095913,-9.95%,❌ mala,0.7603692232693021,0.0637508881006688,0.8878709994706399
2025-10-10,2025,WBD,0.063742697559765,6.37%,✅ buena,0.7286407079938994,0.062029409764584,0.8526995275230675
2025-10-17,2025,WBD,0.1627267178431672,16.27%,✅ buena,0.5775881916581722,0.0559103474154407,0.6894088864890537
2025-10-24,2025,CNC,0.0381567140799838,3.82%,✅ buena,0.6147742304112939,0.0488217124115863,0.7124176552344667
2025-10-31,2025,CRL,-0.0667518397487414,-6.68%,❌ mala,0.6553263129929213,0.0633160309695234,0.7819583749319682
2025-11-07,2025,WBD,0.0158800445143365,1.59%,✅ buena,0.6284316793848455,0.0464739052253658,0.7213794898355771
2025-11-14,2025,WBD,0.00607900067192,0.61%,✅ buena,0.6590998816860889,0.0479000173262364,0.7548999163385618
2025-11-21,2025,WBD,0.0358221804476925,3.58%,✅ buena,0.625424434995612,0.0504785360909205,0.7263815071774531
2025-11-28,2025,CNC,-0.0254194203386198,-2.54%,❌ mala,0.5839350036493722,0.0669199254062164,0.7177748544618052
2025-12-05,2025,CNC,0.0654668312870045,6.55%,✅ buena,0.6216891123163815,0.0507322312571998,0.7231535748307811
2025-12-12,2025,WBD,-0.0737157811279873,-7.37%,❌ mala,0.6370489087711452,0.0454130327255209,0.727874974222187
2025-12-19,2025,WBD,0.0370903407388643,3.71%,✅ buena,0.6725477978112069,0.0502504086968973,0.7730486152050017
2025-12-26,2025,WBD,-0.0100694102729534,-1.01%,❌ mala,0.6519130167498514,0.047952021885019,0.7478170605198894
2026-01-02,2026,WBD,0.0133286270682539,1.33%,✅ buena,0.6313245146291085,0.0460087939990371,0.7233421026271829
2026-01-09,2026,WBD,-0.0107303382655472,-1.07%,❌ mala,0.6092563004651199,0.0470538628390591,0.7033640261432382
2026-01-16,2026,WDC,0.0671753572414595,6.72%,✅ buena,0.5899100501781758,0.0471247409135848,0.6841595320053454
2026-01-23,2026,WDC,0.0585472936930291,5.85%,✅ buena,0.6277934682519829,0.0500349701697582,0.7278634085914995
2026-01-30,2026,MU,-0.0486646794345009,-4.87%,❌ mala,0.5968723166882233,0.0543141113168227,0.7055005393218687
2026-02-06,2026,WDC,-0.003538786131096,-0.35%,❌ mala,0.6193446646085777,0.0478854856982012,0.7151156360049802
2026-02-13,2026,WDC,0.0139924546747542,1.40%,✅ buena,0.646519885373391,0.0568852007065421,0.7602902867864754
2026-02-20,2026,WDC,-0.0203838060072654,-2.04%,❌ mala,0.6642340377654709,0.0449769113246017,0.7541878604146743
2026-02-27,2026,TPL,0.0025588169512911,0.26%,✅ buena,0.6197799166632211,0.069062839673356,0.7579055960099332
2026-03-06,2026,TPL,0.0116183365627802,1.16%,✅ buena,0.6173547431069106,0.067841450690792,0.7530376444884948
