date,prev_date,asset_idx,l2,cos
2023-08-11,2023-08-04,1,0.006082088873154468,1.1560053774228862e-06
2023-08-11,2023-08-04,2,0.0035199672072197033,3.871967441115842e-07
2023-08-11,2023-08-04,3,0.00466093226699286,6.788909869825943e-07
2023-08-11,2023-08-04,4,0.044555755329341716,6.20385992685657e-05
2023-08-11,2023-08-04,5,0.004940771610329208,7.628585336760807e-07
2023-08-11,2023-08-04,6,0.007905855295067305,1.9532245549847005e-06
2023-08-11,2023-08-04,7,0.0032010877271334685,3.202208379571303e-07
2023-08-11,2023-08-04,8,0.012005647833946502,4.504282248740665e-06
2023-08-11,2023-08-04,9,0.004957054013144726,7.678948776845829e-07
2023-08-11,2023-08-04,10,0.01294063594809268,5.233179328323345e-06
2023-08-11,2023-08-04,11,0.00477950552641327,7.138720371502316e-07
2023-08-11,2023-08-04,12,0.008351451691268014,2.179608020957957e-06
2023-08-11,2023-08-04,13,0.013954453607207045,6.0852734400373976e-06
2023-08-11,2023-08-04,14,0.0036146290629888306,4.0830236402999986e-07
2023-08-11,2023-08-04,15,0.010802650292976746,3.6468263944211543e-06
2023-08-11,2023-08-04,16,0.005096117704739105,8.115836996891446e-07
2023-08-11,2023-08-04,17,0.005774628642016955,1.0420835101498938e-06
2023-08-11,2023-08-04,18,0.006478764072195802,1.3117128567774472e-06
2023-08-11,2023-08-04,19,0.00891270256703612,2.4824085261831996e-06
2023-08-11,2023-08-04,20,0.011246644231827519,3.952758944048007e-06
2023-08-11,2023-08-04,21,0.010743032050907136,3.6066843879245525e-06
2023-08-11,2023-08-04,22,0.007927393880274778,1.9638815458300485e-06
2023-08-11,2023-08-04,23,0.023898665245643554,1.7848496499772715e-05
2023-08-11,2023-08-04,24,0.005293702321360041,8.757364471367879e-07
2023-08-11,2023-08-04,25,0.01156789175144408,4.181795752344897e-06
2023-08-11,2023-08-04,26,0.017303513136354195,9.356705844121294e-06
2023-08-11,2023-08-04,27,0.01124178675085961,3.949344539289079e-06
2023-08-11,2023-08-04,28,0.014492588296530547,6.563663102032713e-06
2023-08-11,2023-08-04,29,0.0067142250733285775,1.408789738421845e-06
2023-08-11,2023-08-04,30,0.00870740952290309,2.3693668894653186e-06
2023-08-11,2023-08-04,31,0.0073795585240870485,1.7018260782819539e-06
2023-08-11,2023-08-04,32,0.004997360129857386,7.804330920402336e-07
2023-08-11,2023-08-04,33,0.014139115395930213,6.247393676050983e-06
2023-08-11,2023-08-04,34,0.01382174397509812,5.9700785552951885e-06
2023-08-11,2023-08-04,35,0.009503955466567291,2.8226899294603314e-06
2023-08-11,2023-08-04,36,0.014879788201242448,6.919072090272316e-06
2023-08-11,2023-08-04,37,0.01434212817138362,6.428084094900477e-06
2023-08-11,2023-08-04,38,0.009132848426320273,2.606555048356718e-06
2023-08-11,2023-08-04,39,0.0011565732416343693,4.18024105330872e-08
2023-08-11,2023-08-04,40,0.014172374882705882,6.2768203049623494e-06
2023-08-11,2023-08-04,41,0.0016008268809539086,8.00835815439882e-08
2023-08-11,2023-08-04,42,0.015687608210098333,7.690735537524418e-06
2023-08-11,2023-08-04,43,0.013120969709007238,5.380049329151149e-06
2023-08-11,2023-08-04,44,0.011204733885819853,3.923353699586407e-06
2023-08-11,2023-08-04,45,0.008223564808144335,2.1133655178084965e-06
2023-08-11,2023-08-04,46,0.012711422728839445,5.0494343570850475e-06
2023-08-11,2023-08-04,47,0.012537776719280644,4.912419248381816e-06
2023-08-18,2023-08-11,0,0.033725930943598194,3.554530487304142e-05
2023-08-18,2023-08-11,1,0.013278135856568103,5.509708337902985e-06
2023-08-18,2023-08-11,2,0.025963489352370462,2.1065924890595333e-05
2023-08-18,2023-08-11,3,0.020442110873238748,1.3058877762039955e-05
2023-08-18,2023-08-11,4,0.011523913010924975,4.150059864094224e-06
2023-08-18,2023-08-11,5,0.014004948917130826,6.129393496423496e-06
2023-08-18,2023-08-11,6,0.017746769364762324,9.842218939626335e-06
2023-08-18,2023-08-11,7,0.018404970429300425,1.0585822212139107e-05
2023-08-18,2023-08-11,8,0.01072579604452842,3.5951204688799976e-06
2023-08-18,2023-08-11,9,0.014504134130403589,6.574125904434958e-06
2023-08-18,2023-08-11,10,0.04479432989648763,6.270474890945898e-05
2023-08-18,2023-08-11,11,0.009143444895326345,2.61260728828816e-06
2023-08-18,2023-08-11,12,0.0194254785005478,1.1792282664346843e-05
2023-08-18,2023-08-11,13,0.01095339871818943,3.749317653567452e-06
2023-08-18,2023-08-11,14,0.014483507156936339,6.5554394903521995e-06
2023-08-18,2023-08-11,15,0.013053865729041257,5.325160097435777e-06
2023-08-18,2023-08-11,16,0.019679146800049875,1.2102273250436113e-05
2023-08-18,2023-08-11,17,0.014560595345212925,6.625408835558844e-06
2023-08-18,2023-08-11,18,0.005669380722556802,1.0044438583101112e-06
2023-08-18,2023-08-11,19,0.008890713652282245,2.470174472413156e-06
2023-08-18,2023-08-11,20,0.003186741045794045,3.1735694772105916e-07
2023-08-18,2023-08-11,21,0.012710071003119026,5.048360356307846e-06
2023-08-18,2023-08-11,22,0.006305629648359567,1.2425426798579053e-06
2023-08-18,2023-08-11,23,0.010703530482363917,3.5802102397175517e-06
2023-08-18,2023-08-11,24,0.053438605008805665,8.92410278293676e-05
2023-08-18,2023-08-11,25,0.012478002175414575,4.865691247135651e-06
2023-08-18,2023-08-11,26,0.02333188722824964,1.701195123571253e-05
2023-08-18,2023-08-11,27,0.02493448017900024,1.9429202103626864e-05
2023-08-18,2023-08-11,28,0.028190993294284792,2.483562800015271e-05
2023-08-18,2023-08-11,29,0.016076255374441316,8.076517416522044e-06
2023-08-18,2023-08-11,30,0.006639549617444293,1.3776269222054438e-06
2023-08-18,2023-08-11,31,0.02569709150093818,2.0635849306560594e-05
2023-08-18,2023-08-11,32,0.0032259413246318635,3.2521262294249453e-07
2023-08-18,2023-08-11,33,0.014950697912117936,6.985175802665111e-06
2023-08-18,2023-08-11,34,0.010587539181362762,3.503034824214879e-06
2023-08-18,2023-08-11,35,0.009707783210162154,2.945062320458547e-06
2023-08-18,2023-08-11,36,0.036172363803492244,4.088915401878612e-05
2023-08-18,2023-08-11,37,0.01220382068230939,4.65421037776359e-06
2023-08-18,2023-08-11,38,0.021817253524282054,1.4874917437568413e-05
2023-08-18,2023-08-11,39,0.02961722565066008,2.74121530587923e-05
2023-08-18,2023-08-11,40,0.0025172958755933592,1.9802637696297865e-07
2023-08-18,2023-08-11,41,0.002757445983981354,2.3761209455575028e-07
2023-08-18,2023-08-11,42,0.019492014339371925,1.1873200529644024e-05
2023-08-18,2023-08-11,43,0.008825602898424049,2.434126661010616e-06
2023-08-18,2023-08-11,44,0.02367357149133053,1.7513864350005015e-05
2023-08-18,2023-08-11,45,0.0017722353684356143,9.815161849946463e-08
2023-08-18,2023-08-11,46,0.01008778127706835,3.180136384672849e-06
2023-08-18,2023-08-11,47,0.00973281607131719,2.960270490182104e-06
2023-08-25,2023-08-18,0,0.022327882024465426,1.5579354020966996e-05
2023-08-25,2023-08-18,1,0.001717860558183058,9.222115171514389e-08
2023-08-25,2023-08-18,2,0.00703159664557505,1.5451204763428095e-06
2023-08-25,2023-08-18,3,0.0180591904101456,1.0191799569403415e-05
2023-08-25,2023-08-18,4,0.0357156007774728,3.986302845082612e-05
2023-08-25,2023-08-18,5,0.00909538349163529,2.5852137678361586e-06
2023-08-25,2023-08-18,6,0.01567844906655925,7.681756852173649e-06
2023-08-25,2023-08-18,7,0.005453203410948393,9.293039519020496e-07
2023-08-25,2023-08-18,8,0.012185641893146871,4.640354802076807e-06
2023-08-25,2023-08-18,9,0.012961812435232785,5.250320876060144e-06
2023-08-25,2023-08-18,10,0.044533611789870704,6.197694996790126e-05
2023-08-25,2023-08-18,11,0.009039371180026432,2.553470641819544e-06
2023-08-25,2023-08-18,12,0.015527523635468884,7.534575746870331e-06
2023-08-25,2023-08-18,13,0.0028590289179620675,2.554416129729731e-07
2023-08-25,2023-08-18,14,0.006607516212273442,1.3643658661743885e-06
2023-08-25,2023-08-18,15,0.016122189119183478,8.122736191440438e-06
2023-08-25,2023-08-18,16,0.012067906354943902,4.5511197537262404e-06
2023-08-25,2023-08-18,17,0.018551588602140668,1.0755154444264114e-05
2023-08-25,2023-08-18,18,0.006162568530912571,1.1868010129090223e-06
2023-08-25,2023-08-18,19,0.01827396804196116,1.0435664372754339e-05
2023-08-25,2023-08-18,20,0.019532534567886933,1.1922616113491102e-05
2023-08-25,2023-08-18,21,0.007335134696077849,1.6813983044761116e-06
2023-08-25,2023-08-18,22,0.011262769156244174,3.964101025766276e-06
2023-08-25,2023-08-18,23,0.0187484728935917,1.0984650328227374e-05
2023-08-25,2023-08-18,24,0.007832925843170486,1.917354609193289e-06
2023-08-25,2023-08-18,25,0.0035166859264645313,3.864752138316163e-07
2023-08-25,2023-08-18,26,0.02556886544004572,2.0430418798955685e-05
2023-08-25,2023-08-18,27,0.008856812378608511,2.451372293821308e-06
2023-08-25,2023-08-18,28,0.01856222575020899,1.0767491298802057e-05
2023-08-25,2023-08-18,29,0.018524646162513606,1.0723935393586181e-05
2023-08-25,2023-08-18,30,0.013112269268884749,5.372917668000632e-06
2023-08-25,2023-08-18,31,0.006575000978785313,1.350971044478122e-06
2023-08-25,2023-08-18,32,0.013963912196512067,6.093524650307991e-06
2023-08-25,2023-08-18,33,0.012135436492294456,4.602196792324875e-06
2023-08-25,2023-08-18,34,0.019222896862900407,1.1547609549689142e-05
2023-08-25,2023-08-18,35,0.017884099087553135,9.995130673789987e-06
2023-08-25,2023-08-18,36,0.010755210944870648,3.614866280976514e-06
2023-08-25,2023-08-18,37,0.014669808580370777,6.725170319965557e-06
2023-08-25,2023-08-18,38,0.004582032609470615,6.561010549299695e-07
2023-08-25,2023-08-18,39,0.016001280454773316,8.001360595200069e-06
2023-08-25,2023-08-18,40,0.006134453949528227,1.1759970265368125e-06
2023-08-25,2023-08-18,41,0.009520834456038976,2.8327247274528844e-06
2023-08-25,2023-08-18,42,0.023440763380310564,1.7171091793222182e-05
2023-08-25,2023-08-18,43,0.01690234596589738,8.927880927322995e-06
2023-08-25,2023-08-18,44,0.011204486671435327,3.923181226106465e-06
2023-08-25,2023-08-18,45,0.016601554693329988,8.612948500630324e-06
2023-08-25,2023-08-18,46,0.01629244655442741,8.295202399200008e-06
2023-08-25,2023-08-18,47,0.009783046413835077,2.9909049175103064e-06
2023-09-01,2023-08-25,0,0.017556020505858447,9.631780278240853e-06
2023-09-01,2023-08-25,1,0.0037162871515741226,4.3159156992711445e-07
2023-09-01,2023-08-25,2,0.03349836249728846,3.50672387958717e-05
2023-09-01,2023-08-25,3,0.002695283690483253,2.27019612442092e-07
2023-09-01,2023-08-25,4,0.027642282591939984,2.3878232446539194e-05
2023-09-01,2023-08-25,5,0.015976785683252746,7.976882346105718e-06
2023-09-01,2023-08-25,6,0.01278417622385596,5.1073993186934175e-06
2023-09-01,2023-08-25,7,0.011173503848324908,3.901513892956565e-06
2023-09-01,2023-08-25,8,0.004431061229790598,6.135781811522634e-07
2023-09-01,2023-08-25,9,0.010810256142917325,3.6519625908892905e-06
2023-09-01,2023-08-25,10,0.013381673527627449,5.595968658567152e-06
2023-09-01,2023-08-25,11,0.007386818217182518,1.7051758339770018e-06
2023-09-01,2023-08-25,12,0.009603988494974644,2.882422497685333e-06
2023-09-01,2023-08-25,13,0.016963426584509726,8.992524104689537e-06
2023-09-01,2023-08-25,14,0.012697717956399247,5.038551197378283e-06
2023-09-01,2023-08-25,15,0.006437457495899948,1.2950397645372647e-06
2023-09-01,2023-08-25,16,0.02111281598022471,1.3929857890726538e-05
2023-09-01,2023-08-25,17,0.008694391163616507,2.362287520263351e-06
2023-09-01,2023-08-25,18,0.0054224212046750375,9.188421274952674e-07
2023-09-01,2023-08-25,19,0.003024712633558206,2.8590563116992485e-07
2023-09-01,2023-08-25,20,0.005201560793776568,8.455157947118153e-07
2023-09-01,2023-08-25,21,0.011327412578387127,4.009736186860735e-06
2023-09-01,2023-08-25,22,0.002230637379935579,1.5549357745836545e-07
2023-09-01,2023-08-25,23,0.005997544951356766,1.1240907878962147e-06
2023-09-01,2023-08-25,24,0.034746303871476224,3.772867941398417e-05
2023-09-01,2023-08-25,25,0.010877918159819049,3.697821783554822e-06
2023-09-01,2023-08-25,26,0.010652250365135956,3.545986501207743e-06
2023-09-01,2023-08-25,27,0.01435870278745344,6.4429507159458055e-06
2023-09-01,2023-08-25,28,0.009104752271238819,2.5905423711725106e-06
2023-09-01,2023-08-25,29,0.013604872415411546,5.784200546643525e-06
2023-09-01,2023-08-25,30,0.014579671949547268,6.64278182638256e-06
2023-09-01,2023-08-25,31,0.014771146014348717,6.81840450289517e-06
2023-09-01,2023-08-25,32,0.006576035845719959,1.3513963660338746e-06
2023-09-01,2023-08-25,33,0.00842059017750781,2.21584533632857e-06
2023-09-01,2023-08-25,34,0.00568519612930597,1.010055675099153e-06
2023-09-01,2023-08-25,35,0.008497688597552852,2.2566075048580103e-06
2023-09-01,2023-08-25,36,0.015281456620236451,7.297664452066144e-06
2023-09-01,2023-08-25,37,0.009419260281129686,2.772605169454323e-06
2023-09-01,2023-08-25,38,0.00835597845451555,2.1819709895565254e-06
2023-09-01,2023-08-25,39,0.008670728466027386,2.34944645816082e-06
2023-09-01,2023-08-25,40,0.005771560492064229,1.0409764479302197e-06
2023-09-01,2023-08-25,41,0.007867303380085034,1.9342211732276127e-06
2023-09-01,2023-08-25,42,0.007697412140530972,1.851586047818543e-06
2023-09-01,2023-08-25,43,0.00458208173568665,6.561151471018434e-07
2023-09-01,2023-08-25,44,0.013268248170942437,5.501506510907639e-06
2023-09-01,2023-08-25,45,0.0018449991971920762,1.063767866016363e-07
2023-09-01,2023-08-25,46,0.012687978185036865,5.030824948293322e-06
2023-09-01,2023-08-25,47,0.018190164180579477,1.03401683326787e-05
2023-09-08,2023-09-01,0,0.012052414748369602,4.539442394868587e-06
2023-09-08,2023-09-01,1,0.027948730722764232,2.441060321789479e-05
2023-09-08,2023-09-01,2,0.004423565688419698,6.115040678267292e-07
2023-09-08,2023-09-01,3,0.012956153177488884,5.245737380921156e-06
2023-09-08,2023-09-01,4,0.0276653791028022,2.391815467317482e-05
2023-09-08,2023-09-01,5,0.018938479390516207,1.1208424884556756e-05
2023-09-08,2023-09-01,6,0.003870391673847473,4.6812761234082956e-07
2023-09-08,2023-09-01,7,0.00989657067637523,3.0607217380573815e-06
2023-09-08,2023-09-01,8,0.012064157937358048,4.54829264684431e-06
2023-09-08,2023-09-01,9,0.003450774582790495,3.7212397108188355e-07
2023-09-08,2023-09-01,10,0.03245875183892842,3.2924413060131386e-05
2023-09-08,2023-09-01,11,0.016654263526213815,8.667726467681547e-06
2023-09-08,2023-09-01,12,0.005202960229248321,8.459708950026013e-07
2023-09-08,2023-09-01,13,0.005461365299368023,9.320878872065563e-07
2023-09-08,2023-09-01,14,0.007253929986011981,1.6443756722939185e-06
2023-09-08,2023-09-01,15,0.007013746089147242,1.5372851825956602e-06
2023-09-08,2023-09-01,16,0.01444101115096455,6.517027538954778e-06
2023-09-08,2023-09-01,17,0.0036130919322970513,4.0795518152503263e-07
2023-09-08,2023-09-01,18,0.010200122222993744,3.251360683131921e-06
2023-09-08,2023-09-01,19,0.04553658317757142,6.480003157405267e-05
2023-09-08,2023-09-01,20,0.004077911058492725,5.196726937661822e-07
2023-09-08,2023-09-01,21,0.01703477402778568,9.068325876215866e-06
2023-09-08,2023-09-01,22,0.01030909700855416,3.3212048041741937e-06
2023-09-08,2023-09-01,23,0.03549409554540518,3.9370104531144534e-05
2023-09-08,2023-09-01,24,0.015640406589842275,7.644524251726459e-06
2023-09-08,2023-09-01,25,0.004452158447603158,6.194348038945918e-07
2023-09-08,2023-09-01,26,0.008857609515239888,2.4518134540407743e-06
2023-09-08,2023-09-01,27,0.011235768774983576,3.945117657666586e-06
2023-09-08,2023-09-01,28,0.015705207410686622,7.708000822503891e-06
2023-09-08,2023-09-01,29,0.02451228299071246,1.877681519102392e-05
2023-09-08,2023-09-01,30,0.020999110388380336,1.3780220745385208e-05
2023-09-08,2023-09-01,31,0.021697926997688053,1.4712648506831627e-05
2023-09-08,2023-09-01,32,0.01292003503081478,5.21653128326971e-06
2023-09-08,2023-09-01,33,0.01144874124896453,4.0960939677869845e-06
2023-09-08,2023-09-01,34,0.018549262754844628,1.0752456347185024e-05
2023-09-08,2023-09-01,35,0.005114689628858925,8.175099219798199e-07
2023-09-08,2023-09-01,36,0.01542840894159886,7.4386931108172405e-06
2023-09-08,2023-09-01,37,0.020069863153834955,1.258760726730035e-05
2023-09-08,2023-09-01,38,0.016209918636818157,8.211378166200767e-06
2023-09-08,2023-09-01,39,0.00870625378736739,2.3687380787951184e-06
2023-09-08,2023-09-01,40,0.015932069130323988,7.932293340173757e-06
2023-09-08,2023-09-01,41,0.004553304238452579,6.478996961156724e-07
2023-09-08,2023-09-01,42,0.01637718590850824,8.381715090544084e-06
2023-09-08,2023-09-01,43,0.01680074719169088,8.820871747805548e-06
2023-09-08,2023-09-01,44,0.015211170462316735,7.2306895650964265e-06
2023-09-08,2023-09-01,45,0.010103012989417228,3.1897472974051766e-06
2023-09-08,2023-09-01,46,0.015803402789862135,7.80468923988753e-06
2023-09-08,2023-09-01,47,0.014703165059447274,6.7557884364521925e-06
2023-09-15,2023-09-08,0,0.010533694775225847,3.467494610442934e-06
2023-09-15,2023-09-08,1,0.009235201217154083,2.665306180871241e-06
2023-09-15,2023-09-08,2,0.006465656211711129,1.3064103193682897e-06
2023-09-15,2023-09-08,3,0.006839772101737832,1.4619674706395358e-06
2023-09-15,2023-09-08,4,0.022307279759472484,1.555061696201232e-05
2023-09-15,2023-09-08,5,0.02099157500317967,1.377033240401726e-05
2023-09-15,2023-09-08,6,0.010817334437003983,3.6567472807558232e-06
2023-09-15,2023-09-08,7,0.002948772356051484,2.717296255783097e-07
2023-09-15,2023-09-08,8,0.004079232778303711,5.200096753199546e-07
2023-09-15,2023-09-08,9,0.005833055688312157,1.0632776545893563e-06
2023-09-15,2023-09-08,10,0.0021742096830737767,1.477261657445439e-07
2023-09-15,2023-09-08,11,0.008740416262903627,2.387364005818071e-06
2023-09-15,2023-09-08,12,0.005637996845176105,9.93353970635269e-07
2023-09-15,2023-09-08,13,0.008157553154000692,2.0795731129341632e-06
2023-09-15,2023-09-08,14,0.0037863225830649058,4.480119446537145e-07
2023-09-15,2023-09-08,15,0.013254156958267769,5.489826155335997e-06
2023-09-15,2023-09-08,16,0.0024832388727528965,1.927043360439029e-07
2023-09-15,2023-09-08,17,0.0018201663075458148,1.0353250923245128e-07
2023-09-15,2023-09-08,18,0.010422943720204018,3.39496390744376e-06
2023-09-15,2023-09-08,19,0.0057688333595095715,1.0399928677129466e-06
2023-09-15,2023-09-08,20,0.005650429040176164,9.977397531502064e-07
2023-09-15,2023-09-08,21,0.015084265450611352,7.1105417526196035e-06
2023-09-15,2023-09-08,22,0.004374546304252413,5.980265325167267e-07
2023-09-15,2023-09-08,23,0.024840464245826685,1.9282963428235433e-05
2023-09-15,2023-09-08,24,0.012586225895190086,4.9504589118010145e-06
2023-09-15,2023-09-08,25,0.00705747513959703,1.5565141819884332e-06
2023-09-15,2023-09-08,26,0.009038010540115202,2.5527016099813338e-06
2023-09-15,2023-09-08,27,0.01444658549696999,6.52205985474108e-06
2023-09-15,2023-09-08,28,0.0042762413461149215,5.714508000131957e-07
2023-09-15,2023-09-08,29,0.017195664461367673,9.240431473989119e-06
2023-09-15,2023-09-08,30,0.018837066549732,1.1088707302597811e-05
2023-09-15,2023-09-08,31,0.022474644460353282,1.5784834398901992e-05
2023-09-15,2023-09-08,32,0.004782098034917778,7.146467373431165e-07
2023-09-15,2023-09-08,33,0.01881121764235695,1.10582977487228e-05
2023-09-15,2023-09-08,34,0.009201913215130053,2.6461268404220917e-06
2023-09-15,2023-09-08,35,0.0009305419402988466,2.705996748897377e-08
2023-09-15,2023-09-08,36,0.0049723806274356835,7.726505365512892e-07
2023-09-15,2023-09-08,37,0.0053072427442411195,8.802221054260428e-07
2023-09-15,2023-09-08,38,0.013280623067587352,5.51177237251288e-06
2023-09-15,2023-09-08,39,0.00261273035346837,2.1332593169720582e-07
2023-09-15,2023-09-08,40,0.011644306561070109,4.237226604697497e-06
2023-09-15,2023-09-08,41,0.004781096207678874,7.143472490200864e-07
2023-09-15,2023-09-08,42,0.00477736931334489,7.13234005744745e-07
2023-09-15,2023-09-08,43,0.026019659547995285,2.1157169152075106e-05
2023-09-15,2023-09-08,44,0.0015215345688563107,7.234663834676525e-08
2023-09-15,2023-09-08,45,0.005595971807037318,9.786005377154794e-07
2023-09-15,2023-09-08,46,0.005510843545023497,9.490531962530468e-07
2023-09-15,2023-09-08,47,0.006490263132346332,1.3163730524512474e-06
2023-09-22,2023-09-15,0,0.00934537449824063,2.729277845836542e-06
2023-09-22,2023-09-15,1,0.009603306981785496,2.882013467209177e-06
2023-09-22,2023-09-15,2,0.020777337067188657,1.3490690409678763e-05
2023-09-22,2023-09-15,3,0.019890563707619057,1.2363702950213273e-05
2023-09-22,2023-09-15,4,0.01357623427172423,5.759874496469308e-06
2023-09-22,2023-09-15,5,0.03295519072273424,3.3939237679803114e-05
2023-09-22,2023-09-15,6,0.021104130830770857,1.3918400962320554e-05
2023-09-22,2023-09-15,7,0.01854964209708467,1.075289708496463e-05
2023-09-22,2023-09-15,8,0.014068051097076687,6.184751621840512e-06
2023-09-22,2023-09-15,9,0.005253450289085159,8.62469272333577e-07
2023-09-22,2023-09-15,10,0.008007353706944545,2.0036986861926565e-06
2023-09-22,2023-09-15,11,0.00450572469782007,6.344300313987361e-07
2023-09-22,2023-09-15,12,0.015279665902372308,7.295953540542577e-06
2023-09-22,2023-09-15,13,0.012052457976911488,4.5394749398353085e-06
2023-09-22,2023-09-15,14,0.008252335794583667,2.128178787641488e-06
2023-09-22,2023-09-15,15,0.007689799064912343,1.847925213405155e-06
2023-09-22,2023-09-15,16,0.004071195948949615,5.179626647588975e-07
2023-09-22,2023-09-15,17,0.018204563853409773,1.03565451675669e-05
2023-09-22,2023-09-15,18,0.017485932114035534,9.555027787988557e-06
2023-09-22,2023-09-15,19,0.009811145052067202,3.008110284308252e-06
2023-09-22,2023-09-15,20,0.005833779816193147,1.0635417362347965e-06
2023-09-22,2023-09-15,21,0.01011349763131993,3.1963705852122715e-06
2023-09-22,2023-09-15,22,0.012191189110082566,4.644580625323691e-06
2023-09-22,2023-09-15,23,0.008065818655396661,2.0330650977173903e-06
2023-09-22,2023-09-15,24,0.004993973648562889,7.793758340923773e-07
2023-09-22,2023-09-15,25,0.006377368956068788,1.2709762582385764e-06
2023-09-22,2023-09-15,26,0.010931987433575551,3.7346732404408556e-06
2023-09-22,2023-09-15,27,0.007850643124831453,1.9260379269248062e-06
2023-09-22,2023-09-15,28,0.0070803938045671385,1.5666401291802856e-06
2023-09-22,2023-09-15,29,0.006418316359013831,1.2873497801102474e-06
2023-09-22,2023-09-15,30,0.037515305988478936,4.398163351726492e-05
2023-09-22,2023-09-15,31,0.017669427428429592,9.756618617129398e-06
2023-09-22,2023-09-15,32,0.006506613690946206,1.3230140215592101e-06
2023-09-22,2023-09-15,33,0.0035835924642215085,4.013208096953491e-07
2023-09-22,2023-09-15,34,0.005941005828912279,1.1029970259368582e-06
2023-09-22,2023-09-15,35,0.008440006053126807,2.226075279887496e-06
2023-09-22,2023-09-15,36,0.026100493633731365,2.128883125940284e-05
2023-09-22,2023-09-15,37,0.022520978081312936,1.5849986925386972e-05
2023-09-22,2023-09-15,38,0.009734301634331876,2.961174298654612e-06
2023-09-22,2023-09-15,39,0.028236970645066077,2.491670106241628e-05
2023-09-22,2023-09-15,40,0.025578724873357012,2.0446182092292986e-05
2023-09-22,2023-09-15,41,0.004074877243932109,5.18899758272795e-07
2023-09-22,2023-09-15,42,0.018579743942314292,1.078782437546888e-05
2023-09-22,2023-09-15,43,0.023966364294225027,1.7949762187385865e-05
2023-09-22,2023-09-15,44,0.009396516751224123,2.7592314709723453e-06
2023-09-22,2023-09-15,45,0.006715772528032537,1.409439206456753e-06
2023-09-22,2023-09-15,46,0.02379870416704185,1.7699499468726287e-05
2023-09-22,2023-09-15,47,0.0032873721305216297,3.377164340401251e-07
2023-09-29,2023-09-22,0,0.010957925285438094,3.7524165372726515e-06
2023-09-29,2023-09-22,1,0.010665886258950671,3.5550707444542695e-06
2023-09-29,2023-09-22,2,0.005308138242722166,8.805192733829514e-07
2023-09-29,2023-09-22,3,0.004675244450301662,6.830665971735428e-07
2023-09-29,2023-09-22,4,0.013878750672978144,6.019427053027826e-06
2023-09-29,2023-09-22,5,0.0062091675580875595,1.2048173305689858e-06
2023-09-29,2023-09-22,6,0.01658877982193257,8.59969961897189e-06
2023-09-29,2023-09-22,7,0.015655095642090593,7.658890063044765e-06
2023-09-29,2023-09-22,8,0.014226338019231472,6.3247095981600054e-06
2023-09-29,2023-09-22,9,0.02511830305228246,1.971673204048674e-05
2023-09-29,2023-09-22,10,0.029709636747993422,2.75834821564791e-05
2023-09-29,2023-09-22,11,0.01180593921428451,4.355674680045496e-06
2023-09-29,2023-09-22,12,0.033654285886809486,3.539444717060025e-05
2023-09-29,2023-09-22,13,0.0038472833545447707,4.6255434238418047e-07
2023-09-29,2023-09-22,14,0.0076071856019417,1.8084329186374148e-06
2023-09-29,2023-09-22,15,0.014330909002333907,6.418031621380216e-06
2023-09-29,2023-09-22,16,0.008616064511703795,2.319916232673691e-06
2023-09-29,2023-09-22,17,0.002244814727015958,1.5747643067332007e-07
2023-09-29,2023-09-22,18,0.0054933344419798155,9.430321848968859e-07
2023-09-29,2023-09-22,19,0.019274355601898805,1.1609514766641738e-05
2023-09-29,2023-09-22,20,0.017342539438087674,9.398960479245488e-06
2023-09-29,2023-09-22,21,0.006446400332487273,1.2986405661941092e-06
2023-09-29,2023-09-22,22,0.0026926338536153523,2.2657348586196946e-07
2023-09-29,2023-09-22,23,0.013341077365885934,5.562066802244914e-06
2023-09-29,2023-09-22,24,0.002651570924972025,2.1971567754075494e-07
2023-09-29,2023-09-22,25,0.01024778349158921,3.281815705524771e-06
2023-09-29,2023-09-22,26,0.01146852755157015,4.1102638900225585e-06
2023-09-29,2023-09-22,27,0.006563024669699188,1.3460539112220005e-06
2023-09-29,2023-09-22,28,0.018421167284933915,1.0604464190211438e-05
2023-09-29,2023-09-22,29,0.016259365352689206,8.26154998045947e-06
2023-09-29,2023-09-22,30,0.014248159605648071,6.344127194357618e-06
2023-09-29,2023-09-22,31,0.01377862024599768,5.932883757719942e-06
2023-09-29,2023-09-22,32,0.010593974337943153,3.50729423037599e-06
2023-09-29,2023-09-22,33,0.01940210711810982,1.1763922133201099e-05
2023-09-29,2023-09-22,34,0.005055847312988275,7.988077632692381e-07
2023-09-29,2023-09-22,35,0.007449349090800751,1.734167389022545e-06
2023-09-29,2023-09-22,36,0.015420813450091657,7.431371158772571e-06
2023-09-29,2023-09-22,37,0.011734583507579667,4.303182437714881e-06
2023-09-29,2023-09-22,38,0.006287969041456468,1.235592262394114e-06
2023-09-29,2023-09-22,39,0.020372294279035634,1.2969828172226805e-05
2023-09-29,2023-09-22,40,0.018425867090296064,1.0609875388367662e-05
2023-09-29,2023-09-22,41,0.0015053906768074288,7.081955777366034e-08
2023-09-29,2023-09-22,42,0.018906176693876627,1.1170222026346543e-05
2023-09-29,2023-09-22,43,0.01736817717974666,9.426769153941805e-06
2023-09-29,2023-09-22,44,0.01127232687849073,3.970832100685939e-06
2023-09-29,2023-09-22,45,0.005636695191264956,9.928954686211355e-07
2023-09-29,2023-09-22,46,0.009980136846225713,3.1126292698857583e-06
2023-09-29,2023-09-22,47,0.011795019148071687,4.3476208904102975e-06
