date,prev_date,asset_idx,l2,cos
2024-05-10,2024-05-03,24,0.013369321057168522,5.585641484562309e-06
2024-05-10,2024-05-03,25,0.013413731346774099,5.622812272343403e-06
2024-05-10,2024-05-03,26,0.010720503182629348,3.59157314477887e-06
2024-05-10,2024-05-03,27,0.014115918135499268,6.226911198448093e-06
2024-05-10,2024-05-03,28,0.011974848995637761,4.4812010983052986e-06
2024-05-10,2024-05-03,29,0.008560673898095252,2.290183267361634e-06
2024-05-10,2024-05-03,30,0.011374910239014824,4.043434056022477e-06
2024-05-10,2024-05-03,31,0.009475894305833076,2.8060459086320932e-06
2024-05-10,2024-05-03,32,0.016932387966385912,8.959644198780481e-06
2024-05-10,2024-05-03,33,0.010865586364211881,3.6894423094402384e-06
2024-05-10,2024-05-03,34,0.020033858642615195,1.2542486054756274e-05
2024-05-10,2024-05-03,35,0.009832362962369235,3.0211354494769083e-06
2024-05-10,2024-05-03,36,0.010082027726533915,3.1765093478908213e-06
2024-05-10,2024-05-03,37,0.018199101089302634,1.0350330569952604e-05
2024-05-10,2024-05-03,38,0.021098378739068956,1.39108130999821e-05
2024-05-10,2024-05-03,39,0.007705632640805553,1.8555428129563012e-06
2024-05-10,2024-05-03,40,0.02887970399854445,2.6063924149610784e-05
2024-05-10,2024-05-03,41,0.011974837159680084,4.48119284957027e-06
2024-05-10,2024-05-03,42,0.009452319470231882,2.792101430948435e-06
2024-05-10,2024-05-03,43,0.01324746132162198,5.484281305645489e-06
2024-05-10,2024-05-03,44,0.014470572777577394,6.543736898678709e-06
2024-05-10,2024-05-03,45,0.0054686338258700265,9.345705632712864e-07
2024-05-10,2024-05-03,46,0.017518184585946357,9.590307002427245e-06
2024-05-10,2024-05-03,47,0.007550253704738368,1.781465601480292e-06
2024-05-17,2024-05-10,0,0.017613158126691432,9.694575816676654e-06
2024-05-17,2024-05-10,1,0.023901799952835784,1.7853181819460495e-05
2024-05-17,2024-05-10,2,0.021337206746521637,1.4227529621324564e-05
2024-05-17,2024-05-10,3,0.021216527771430165,1.4067049340371618e-05
2024-05-17,2024-05-10,4,0.022880157646222872,1.6359589159242738e-05
