date,E,min_deg,max_deg,mean_deg,raw_mean,raw_mean_abs,raw_neg_frac,mu_t,sigma_t,z_mean,z_mean_abs,z_neg_frac,z_min,z_max
2024-12-13,512,8,22,10.666666666666666,0.41585400700569153,0.4957358241081238,0.09765625,0.18470762076928152,0.25225554673406586,0.9163182973861694,1.3760011196136475,0.09765625,-2.9550538063049316,2.89231538772583
2024-12-20,490,8,17,10.208333333333334,0.43594393134117126,0.49356934428215027,0.0653061224489796,0.18118367935144622,0.24807263051919304,1.0272345542907715,1.3543694019317627,0.0653061224489796,-3.0,2.9620208740234375
2024-12-27,496,8,17,10.333333333333334,0.44579392671585083,0.49067986011505127,0.05241935483870968,0.19031021129459652,0.2400275787112741,1.0660425424575806,1.3327558040618896,0.05241935483870968,-3.0,3.0
2025-01-03,510,8,22,10.625,0.4523739814758301,0.49227964878082275,0.047058823529411764,0.19602388624619177,0.2388900725947936,1.0747463703155518,1.3156611919403076,0.047058823529411764,-3.0,3.0
2025-01-10,496,8,21,10.333333333333334,0.45585766434669495,0.49099108576774597,0.04435483870967742,0.1997392601110069,0.2316191104055442,1.1068246364593506,1.3325591087341309,0.04435483870967742,-3.0,3.0
2025-01-17,496,8,18,10.333333333333334,0.4637896716594696,0.4916340112686157,0.036290322580645164,0.2054673161722335,0.2282648056865189,1.1314291954040527,1.3187435865402222,0.036290322580645164,-2.9660918712615967,3.0
2025-01-24,510,8,21,10.625,0.48220527172088623,0.48565366864204407,0.00392156862745098,0.21868329222043112,0.20772094490771165,1.2681283950805664,1.29165780544281,0.00392156862745098,-3.0,3.0
2025-01-31,506,8,19,10.541666666666666,0.4810924232006073,0.48732537031173706,0.007905138339920948,0.22591347309106435,0.20614877339272347,1.2366045713424683,1.28389310836792,0.007905138339920948,-3.0,3.0
2025-02-07,500,8,21,10.416666666666666,0.4620565176010132,0.4763217270374298,0.02,0.19978183108183212,0.21146449152304636,1.2392945289611816,1.3445438146591187,0.02,-2.8780412673950195,3.0
2025-02-14,496,8,21,10.333333333333334,0.43968814611434937,0.46260473132133484,0.03225806451612903,0.18752580078004275,0.21073179258670605,1.1953381299972534,1.361496925354004,0.03225806451612903,-2.9036948680877686,3.0
2025-02-21,494,8,20,10.291666666666666,0.44472554326057434,0.4625304639339447,0.024291497975708502,0.18954145239583536,0.20932139421440565,1.2177314758300781,1.3467838764190674,0.024291497975708502,-2.856090545654297,3.0
2025-02-28,488,8,18,10.166666666666666,0.3825432062149048,0.44470223784446716,0.09016393442622951,0.13769565492163408,0.22194624732746382,1.1016957759857178,1.493634581565857,0.09016393442622951,-2.753746747970581,3.0
2025-03-07,462,8,15,9.625,0.35071513056755066,0.44202205538749695,0.12554112554112554,0.11760504731452569,0.22375343410371584,1.0394319295883179,1.5790239572525024,0.12554112554112554,-3.0,3.0
2025-03-14,470,8,15,9.791666666666666,0.34881943464279175,0.4489167034626007,0.13617021276595745,0.10886058767312477,0.23546268546005394,1.0166901350021362,1.567708969116211,0.13617021276595745,-2.7603535652160645,3.0
2025-03-21,488,8,14,10.166666666666666,0.3707098960876465,0.4501916170120239,0.11065573770491803,0.11991482020491943,0.236376218785298,1.0594865083694458,1.508009910583496,0.11065573770491803,-2.735006332397461,3.0
2025-03-28,488,8,16,10.166666666666666,0.3722686469554901,0.4504225552082062,0.10655737704918032,0.12482136788383434,0.23414969643139336,1.0552728176116943,1.5026583671569824,0.10655737704918032,-2.7559165954589844,3.0
2025-04-04,490,8,15,10.208333333333334,0.37540489435195923,0.45180976390838623,0.10204081632653061,0.1285943538683497,0.23435139547491846,1.0515964031219482,1.489607810974121,0.10204081632653061,-2.6030778884887695,3.0
2025-04-11,508,8,16,10.583333333333334,0.5372493267059326,0.5422700643539429,0.007874015748031496,0.2772018573389493,0.2171560603555724,1.1984165906906128,1.2481797933578491,0.023622047244094488,-3.0,3.0
2025-04-18,520,8,20,10.833333333333334,0.5541926622390747,0.556430995464325,0.0038461538461538464,0.2934802347047406,0.21410661355937163,1.2173503637313843,1.2391693592071533,0.011538461538461539,-2.729828119277954,3.0
2025-04-25,506,8,18,10.541666666666666,0.5610092282295227,0.5610092282295227,0.0,0.28478909907600436,0.2226012470812204,1.240874171257019,1.240874171257019,0.0,0.17505761981010437,2.9652390480041504
2025-05-02,524,8,19,10.916666666666666,0.5573624968528748,0.5690004229545593,0.019083969465648856,0.3005135073937195,0.22810185897129565,1.1260275840759277,1.2308117151260376,0.030534351145038167,-2.7677316665649414,2.8159759044647217
2025-05-09,530,8,19,11.041666666666666,0.5485687851905823,0.5619271993637085,0.022641509433962263,0.2916570692271024,0.23571230837678503,1.089937686920166,1.2063363790512085,0.03773584905660377,-2.678084373474121,2.7705702781677246
2025-05-16,530,8,18,11.041666666666666,0.5555660128593445,0.5687504410743713,0.022641509433962263,0.29198546097425976,0.23843092652478404,1.1054797172546387,1.21900475025177,0.03773584905660377,-2.7086987495422363,2.737138271331787
2025-05-23,534,8,20,11.125,0.5575138330459595,0.5714734792709351,0.02247191011235955,0.29644190049477376,0.24115860132691871,1.0825732946395874,1.2000625133514404,0.03745318352059925,-2.650057077407837,2.6905720233917236
2025-05-30,542,8,21,11.291666666666666,0.5579732656478882,0.5759124159812927,0.02952029520295203,0.304985777540445,0.2423114189063551,1.0440592765808105,1.1928883790969849,0.03690036900369004,-2.6392369270324707,2.6563847064971924
2025-06-06,552,8,21,11.5,0.5664095282554626,0.5840615630149841,0.028985507246376812,0.3102783851567179,0.24507455752496887,1.0451151132583618,1.1946930885314941,0.050724637681159424,-2.6229970455169678,2.612414836883545
2025-06-13,554,8,20,11.541666666666666,0.5538231134414673,0.578952968120575,0.039711191335740074,0.2988620647643285,0.25345958123840023,1.0059239864349365,1.2020632028579712,0.05415162454873646,-2.833662271499634,2.5760507583618164
2025-06-20,560,8,20,11.666666666666666,0.5551779866218567,0.578754723072052,0.039285714285714285,0.2945569581821475,0.2542397976236745,1.0250993967056274,1.210929036140442,0.04642857142857143,-2.851426362991333,2.604975938796997
